"Ope Id","Institution Name","Institution City","Institution State","Institution Type And Control","Total Recipients","Total Awards","Year"
"2551100","PJ'S COLLEGE OF COSMETOLOGY","GLASGOW","KY","Proprietary 2 Year",44,180520,"2016-17"
"2552300","COLEGIO MAYOR DE TECHNOLOGIA","ARROYO","PR","Proprietary 2 Year",338,1557574,"2016-17"
"2552400","ACADEMY OF HAIR TECHNOLOGY","GREENVILLE","SC","Proprietary 2 Year",54,169401,"2016-17"
"2553000","SCHOOL OF ADVERTISING ART","KETTERING","OH","Proprietary 2 Year",86,343531,"2016-17"
"2553500","ASSOCIATED TECHNICAL COLLEGE","SAN DIEGO","CA","Proprietary 2 Year",196,756855,"2016-17"
"2553600","DIVERSIFIED LANGUAGE INSTITUTE","LOS ANGELES","CA","Proprietary 2 Year",727,3393885,"2016-17"
"2553700","FORT BERTHOLD COMMUNITY COLLEGE","NEW TOWN","ND","Public 2 Year",38,101475,"2016-17"
"2554200","RADFORD LOCKLIN TECH CENTER","MILTON","FL","Public 2 Year",138,480712,"2016-17"
"2554500","HAZLETON AREA CAREER CENTER PRACTICAL NU","HAZLETON","PA","Public 2 Year",35,88766,"2016-17"
"2554800","VANGUARD COLLEGE OF COSMETOLOGY","SLIDELL","LA","Proprietary 2 Year",368,1421190,"2016-17"
"2555400","UNIV OF TX MD ANDERSON CANCER CTR","HOUSTON","TX","Public 4 Year",108,499529,"2016-17"
"2556100","ENVIRONMENTAL TECHNICAL INSTITUTE","ITASCA","IL","Proprietary 2 Year",178,634464,"2016-17"
"2556500","YUKON BEAUTY COLLEGE","YUKON","OK","Proprietary 2 Year",21,84238,"2016-17"
"2556600","NILES SCHOOL OF COSMETOLOGY","NILES","IL","Proprietary 2 Year",43,154827,"2016-17"
"2556700","SEMINAR L'MOROS BAIS YAAKOV","BROOKLYN","NY","Private 4 Year",228,1065574,"2016-17"
"2556800","PAUL MITCHELL THE SCHOOL","SALT LAKE CITY","UT","Proprietary 2 Year",327,1233258,"2016-17"
"2557800","ART INSTITUTE OF YORK (THE) - PENNSYLVAN","YORK","PA","Proprietary 4 Year",55,228533,"2016-17"
"2558700","PRISM CAREER INSTITUTE","HAMMONTON","NJ","Proprietary 2 Year",995,3766532,"2016-17"
"2559000","UNIVERSITY OF ADVANCING TECHNOLOGY","TEMPE","AZ","Proprietary 4 Year",373,1449097,"2016-17"
"2559300","UNITED EDUCATION INSTITUTE","HUNTINGTON PARK","CA","Proprietary 2 Year",5007,17982080,"2016-17"
"2559400","INTERCOAST COLLEGES","ORANGE","CA","Proprietary 2 Year",1033,3737380,"2016-17"
"2559500","NICHOLAS JAY SALON & SPA ACADEMY","NAMPA","ID","Proprietary 2 Year",65,272388,"2016-17"
"2560000","CASAL AVEDA INSTITUTE","YOUNGSTOWN","OH","Proprietary 2 Year",113,425270,"2016-17"
"2560600","PINNACLE INSTITUTE OF COSMETOLOGY","MOORESVILLE","NC","Proprietary 2 Year",59,207429,"2016-17"
"2560700","PICKAWAY ROSS CO JOINT VOC TECH SCH","CHILLICOTHE","OH","Public 2 Year",103,480350,"2016-17"
"2562300","APOLLO CAREER CENTER-ADULT EDUC","LIMA","OH","Public 2 Year",137,571713,"2016-17"
"2562500","INTERNATIONAL TECHNICAL COLLEGE","SAN JUAN","PR","Proprietary 2 Year",165,630390,"2016-17"
"2563000","RAPHAELS SCHOOL OF BEAUTY CULTURE","ALLIANCE","OH","Proprietary 2 Year",158,646167,"2016-17"
"2564700","ELAINE STEVEN BEAUTY COLLEGE","ST LOUIS","MO","Proprietary 2 Year",156,589283,"2016-17"
"2567600","SUMTER BEAUTY COLLEGE","SUMTER","SC","Proprietary 2 Year",28,115380,"2016-17"
"2568100","TEXAS BARBER COLLEGE","HOUSTON","TX","Proprietary 2 Year",578,2200356,"2016-17"
"2568500","GRABBER SCHOOL OF HAIR DESIGN","ST. LOUIS","MO","Proprietary 2 Year",101,385798,"2016-17"
"2568600","MAHONING COUNTY CAREER & TECH CENTR","CANFIELD","OH","Public 2 Year",30,138817,"2016-17"
"2568800","SUSSEX COUNTY COMMUNITY COLLEGE","NEWTON","NJ","Public 2 Year",894,2973404,"2016-17"
"2569300","LE CORDON BLEU COLLEGE OF CULINARY ARTS","AUSTIN","TX","Proprietary 2 Year",547,2162950,"2016-17"
"2569400","ESCUELA DE ARTES PLASTICAS","SAN JUAN","PR","Public 4 Year",409,1770084,"2016-17"
"2569600","SEARCY BEAUTY COLLEGE","SEARCY","AR","Proprietary 2 Year",77,275633,"2016-17"
"2570300","LOS ANGELES ORT TECHNICAL INSTITUTE","LOS ANGELES","CA","Private 2 Year",652,2616991,"2016-17"
"2570400","EDUCATIONAL TECHNICAL COLLEGE","BAYAMON","PR","Proprietary 2 Year",857,3455004,"2016-17"
"2572000","COMPUTER CAREER CENTER","EL PASO","TX","Proprietary 2 Year",5681,20973002,"2016-17"
"2572700","EVANS HAIRSTYLING COLLEGE","SAINT GEORGE","UT","Proprietary 2 Year",14,41467,"2016-17"
"2572800","VISTA COLLEGE","CLEARFIELD","UT","Proprietary 4 Year",604,2382694,"2016-17"
"2573100","EVANS HAIRSTYLING COLLEGE OF CEDAR CITY","CEDAR CITY","UT","Proprietary 2 Year",40,160627,"2016-17"
"2573200","LA BELLE BEAUTY ACADEMY","MIAMI","FL","Proprietary 2 Year",381,1324816,"2016-17"
"2573800","L' ACADEMIE DE CUISINE, INC.","GAITHERSBURG","MD","Proprietary 2 Year",51,193010,"2016-17"
"2575400","FRENCH CULINARY INSTITUTE","NEW YORK","NY","Proprietary 2 Year",188,544813,"2016-17"
"2576100","ESCUELA TECNICA DE ELECTRICIDAD","PONCE","PR","Proprietary 2 Year",441,1916215,"2016-17"
"2576900","CHARTER COLLEGE","ANCHORAGE","AK","Proprietary 4 Year",3253,11325049,"2016-17"
"2577000","PAUL MITCHELL THE SCHOOL - ESANI","ROSWELL","GA","Proprietary 2 Year",206,764507,"2016-17"
"2577900","SANTA BARBARA BUSINESS COLLEGE","BAKERSFIELD","CA","Proprietary 4 Year",529,2102986,"2016-17"
"2578000","SANTA BARBARA BUSINESS COLLEGE","SANTA MARIA","CA","Proprietary 4 Year",113,443296,"2016-17"
"2578200","NOSSI COLLEGE OF ART","NASHVILLE","TN","Proprietary 4 Year",208,880839,"2016-17"
"2579900","NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZ","FAIRMONT","WV","Private 2 Year",63,198872,"2016-17"
"2580200","ATLANTA SCHOOL OF MASSAGE","ATLANTA","GA","Proprietary 2 Year",246,724264,"2016-17"
"2581100","CLAREMORE BEAUTY COLLEGE","CLAREMORE","OK","Proprietary 2 Year",27,106288,"2016-17"
"2581200","CC'S COSMETOLOGY COLLEGE","TULSA","OK","Proprietary 2 Year",19,43083,"2016-17"
"2582200","GUY'S ACADEMY HAIR, SKIN & NAILS","SHREVEPORT","LA","Proprietary 2 Year",55,259142,"2016-17"
"2582700","CORTIVA INSTITUTE - TUCSON","TUCSON","AZ","Proprietary 2 Year",169,430903,"2016-17"
"2583000","GWINNETT COLLEGE OF BUSINESS","LILBURN","GA","Proprietary 4 Year",828,2963899,"2016-17"
"2584400","NEW ENGLAND TRACTOR TRAILER TRAINING SCH","PAWTUCKET","RI","Proprietary 2 Year",1157,3595605,"2016-17"
"2584900","FIRST INSTITUTE, INC.","CRYSTAL LAKE","IL","Proprietary 2 Year",182,625823,"2016-17"
"2586400","TRUMBULL CAREER & TECH CENTER-ADULT","WARREN","OH","Public 2 Year",59,265919,"2016-17"
"2586900","HARRIS SCHOOL OF BUSINESS","VOORHEES","NJ","Proprietary 2 Year",671,2136656,"2016-17"
"2587500","UNIVERSIDAD METROPOLITANA","RIO PIEDRAS","PR","Private 4 Year",10554,47018427,"2016-17"
"2587600","ORLO SCH HAIR DESIGN & COSMETOLOGY","ALBANY","NY","Proprietary 2 Year",40,135284,"2016-17"
"2587700","HAIR PROFESSIONALS CAREER COLLEGE","PALOS HILLS","IL","Proprietary 2 Year",55,175306,"2016-17"
"2588200","DOUGLAS J AVEDA INSTITUTE","EAST LANSING","MI","Proprietary 2 Year",581,1941777,"2016-17"
"2588500","OHIO STATE SCHOOL OF COSMETOLOGY","WESTERVILLE","OH","Proprietary 2 Year",60,245741,"2016-17"
"2588900","MEDTECH COLLEGE","FALLS CHURCH","VA","Proprietary 2 Year",163,405752,"2016-17"
"2591100","CAREER POINT COLLEGE","SAN ANTONIO","TX","Proprietary 4 Year",982,4303714,"2016-17"
"2591600","NORTH-WEST COLLEGE","PASADENA","CA","Proprietary 2 Year",168,600087,"2016-17"
"2591900","BRIGHTWOOD COLLEGE","EL PASO","TX","Proprietary 2 Year",1023,3801859,"2016-17"
"2593700","HISPANIC AMERICAN COLLEGE","CAGUAS","PR","Proprietary 2 Year",255,1077736,"2016-17"
"2594300","COLLEGE AMERICA - DENVER","DENVER","CO","Proprietary 4 Year",584,2337672,"2016-17"
"2595000","FAYETTEVILLE BEAUTY SCHOOL","FAYETTEVILLE","TN","Proprietary 2 Year",37,134073,"2016-17"
"2595600","ASIAN AMERICAN INTERNATIONAL BTY CG","WESTMINSTER CITY","CA","Proprietary 2 Year",169,741898,"2016-17"
"2595700","HILLSDALE BEAUTY COLLEGE","HILLSDALE","MI","Proprietary 2 Year",23,86417,"2016-17"
"2596400","SPARTAN COLLEGE OF AERONAUTICS & TECHNOL","INGLEWOOD","CA","Proprietary 2 Year",597,2490968,"2016-17"
"2597100","HERITAGE INSTITUTE","FORT MYERS","FL","Proprietary 2 Year",196,514612,"2016-17"
"2597300","SOUTH BAYLO UNIVERSITY","ANAHEIM","CA","Private 4 Year",26,104765,"2016-17"
"2597400","PONTOTOC TECHNOLOGY CENTER SCHOOL","ADA","OK","Public 2 Year",66,317357,"2016-17"
"2599400","NEW YORK COLLEGE OF HEALTH PROFESSIONS","SYOSSET","NY","Private 4 Year",347,1377830,"2016-17"
"2599700","VATTEROTT COLLEGE","BERKELEY","MO","Proprietary 4 Year",4843,19038559,"2016-17"
"2600000","NORTHWEST TECHNOLOG CTR SCH DIST 10","ALVA","OK","Public 2 Year",39,137742,"2016-17"
"2600200","OCEAN CORPORATION (THE)","HOUSTON","TX","Proprietary 2 Year",171,785046,"2016-17"
"2600500","WES WATKINS TECHNOLOGY CENTER","WETUMKA","OK","Public 2 Year",59,222190,"2016-17"
"2600900","AVEDA INSTITUTE","COVINGTON","LA","Proprietary 2 Year",1807,6769893,"2016-17"
"2601100","OPELOUSAS SCHOOL OF COSMETOLOGY","OPELOUSAS","LA","Proprietary 2 Year",36,147811,"2016-17"
"2601600","HENRY W BREWSTER TECHNICAL CENTER","TAMPA","FL","Public 2 Year",155,568317,"2016-17"
"2602100","NORTHWEST COLLEGE OF ART & DESIGN","POULSBO","WA","Proprietary 4 Year",49,197060,"2016-17"
"2602300","CENTRAL COAST COLLEGE","SALINAS","CA","Proprietary 2 Year",240,724028,"2016-17"
"2603100","CRAVE BEAUTY ACADEMY","WICHITA","KS","Proprietary 2 Year",134,505515,"2016-17"
"2603800","LORAIN COUNTY JVS ADULT CAREER CTR","OBERLIN","OH","Public 2 Year",43,139436,"2016-17"
"2604700","CENTER FOR ADVANCED LEGAL STUDIES","HOUSTON","TX","Proprietary 2 Year",185,767526,"2016-17"
"2606300","PAUL MITCHELL THE SCHOOL WICHITA","WICHITA","KS","Proprietary 2 Year",136,499973,"2016-17"
"2607000","TRICOCI UNIVERSITY OF BEAUTY CULTURE","BLOOMINGTON","IN","Proprietary 2 Year",72,249249,"2016-17"
"2607100","PAUL MITCHELL THE SCHOOL BOISE","BOISE","ID","Proprietary 2 Year",275,1035763,"2016-17"
"2608000","NEOSHO BEAUTY COLLEGE","NEOSHO","MO","Proprietary 2 Year",30,114456,"2016-17"
"2609200","VATTEROTT COLLEGE","DES MOINES","IA","Proprietary 2 Year",1111,4295312,"2016-17"
"2609400","VALLEY COLLEGE","MARTINSBURG","WV","Proprietary 2 Year",336,1230420,"2016-17"
"2609500","CAREER TRAINING ACADEMY","NEW KENSINGTON","PA","Proprietary 2 Year",263,789648,"2016-17"
"2610500","XENON INTERNATIONAL ACADEMY II","OMAHA","NE","Proprietary 2 Year",162,623533,"2016-17"
"2610900","STONE CHILD COLLEGE","BOX ELDER","MT","Public 2 Year",170,671470,"2016-17"
"2611000","HERITAGE COLLEGE","DENVER","CO","Proprietary 2 Year",420,1055283,"2016-17"
"2612700","SALON PROFESSIONAL ACADEMY - MELBOURNE,","MELBOURNE","FL","Proprietary 2 Year",124,452833,"2016-17"
"2613000","PINNACLE CAREER INSTITUTE","LAWRENCE","KS","Proprietary 2 Year",57,178418,"2016-17"
"2614200","MILLER MOTTE BUSINESS COLLEGE","CLARKSVILLE","TN","Proprietary 4 Year",7132,27864188,"2016-17"
"2615000","SANFORD-BROWN COLLEGE","DALLAS","TX","Proprietary 2 Year",10,24051,"2016-17"
"2615800","COLLEGE OF COURT REPORTING","HOBART","IN","Proprietary 2 Year",135,531523,"2016-17"
"2616100","JEAN MADELINE ED CTR FOR COSM","PHILADELPHIA","PA","Proprietary 2 Year",177,647420,"2016-17"
"2616400","SANFORD-BROWN INSTITUTE","JACKSONVILLE","FL","Proprietary 2 Year",18,51949,"2016-17"
"2616600","SHEAR EGO INTERNATIONAL SCHOOL OF HAIR D","ROCHESTER","NY","Proprietary 2 Year",74,252580,"2016-17"
"2616700","LE CORDON BLEU COLLEGE OF CULINARY ARTS","SCOTTSDALE","AZ","Proprietary 4 Year",1100,4511523,"2016-17"
"2617000","CONTINENTAL SCH OF BEAUTY CULTURE","BATAVIA","NY","Proprietary 2 Year",103,364373,"2016-17"
"2617500","EVEREST COLLEGE","WOODBRIDGE","VA","Private 2 Year",474,1581135,"2016-17"
"2618400","MICHIGAN CAREER & TECHNICAL INST","PLAINWELL","MI","Public 2 Year",177,517441,"2016-17"
"2619200","DENHAM SPRINGS BEAUTY COLLEGE","DENHAM SPRINGS","LA","Proprietary 2 Year",57,216911,"2016-17"
"2620000","SANDUSKY CAREER CENTER","SANDUSKY","OH","Public 2 Year",64,226183,"2016-17"
"2621300","ACADEMY OF COSMETOLOGY","BOZEMAN","MT","Proprietary 2 Year",16,70266,"2016-17"
"2621500","CAREER COLLEGE OF NORTHERN NEVADA","SPARKS","NV","Proprietary 2 Year",452,1470557,"2016-17"
"2622900","BAIS MEDRASH ELYON","MONSEY","NY","Private 4 Year",25,106010,"2016-17"
"2623600","PARADISE VALLEY COMMUNITY COLLEGE","PHOENIX","AZ","Public 2 Year",2097,7109012,"2016-17"
"2623800","CORTIVA INSTITUTE - SCOTTSDALE","SCOTTSDALE","AZ","Proprietary 2 Year",66,196405,"2016-17"
"3000100","YESHIVA GEDOLAH IMREI YOSEF DSPINKA","BROOKLYN","NY","Private 4 Year",110,627800,"2016-17"
"3001200","MCNALLY SMITH COLLEGE OF MUSIC","SAINT PAUL","MN","Proprietary 4 Year",189,746944,"2016-17"
"3001800","WELCH COLLEGE","GALLAIN","TN","Private 4 Year",127,503747,"2016-17"
"3002000","HAIRMASTERS INST OF COSMETOLOGY","BLOOMINGTON","IL","Proprietary 2 Year",54,204712,"2016-17"
"3002100","KENTUCKY MOUNTAIN BIBLE COLLEGE","VANCLEVE","KY","Private 4 Year",58,215782,"2016-17"
"3002400","GRAHAM WEBB INTERNATIONAL ACAD HAIR","ARLINGTON","VA","Proprietary 2 Year",40,130654,"2016-17"
"3002500","J.F. INGRAM STATE TECHNICAL COLLEGE","DEATSVILLE","AL","Public 2 Year",108,293326,"2016-17"
"3003600","MCFATTER TECHNICAL CENTER","DAVIE","FL","Public 2 Year",270,1018799,"2016-17"
"3005000","SAFFORD COLLEGE OF BEAUTY CULTURE","SAFFORD","AZ","Proprietary 2 Year",39,198632,"2016-17"
"3005100","ARKANSAS BEAUTY SCHOOL","LITTLE ROCK","AR","Proprietary 2 Year",115,389241,"2016-17"
"3005400","GEORGIA CAREER INSTITUTE","CONYERS","GA","Proprietary 2 Year",503,1775821,"2016-17"
"3005700","DETROIT BUSINESS INST. DOWNRIVER","RIVERVIEW","MI","Proprietary 2 Year",62,225843,"2016-17"
"3006300","INST OF BUSINESS & MEDICAL CAREERS","FORT COLLINS","CO","Proprietary 2 Year",925,3334639,"2016-17"
"3007100","HOT SPRINGS BEAUTY COLLEGE","HOT SPRINGS","AR","Proprietary 2 Year",39,148579,"2016-17"
"3007300","OREGON COLLEGE OF ART & CRAFT","PORTLAND","OR","Private 4 Year",66,304802,"2016-17"
"3007900","GALLIPOLIS CAREER COLLEGE","GALLIPOLIS","OH","Proprietary 2 Year",64,175806,"2016-17"
"3008600","FLORIDA COLLEGE OF NATURAL HEALTH","POMPANO BEACH","FL","Proprietary 2 Year",672,1824962,"2016-17"
"3008700","SOUTHWEST TECHNOLOGY CENTER","ALTUS","OK","Public 2 Year",90,383239,"2016-17"
"3008800","FRANKLIN ACADEMY","CLEVELAND","TN","Private 2 Year",40,161652,"2016-17"
"3009400","SW SCH BUS & TECH CAREERS","SAN ANTONIO","TX","Proprietary 2 Year",59,174511,"2016-17"
"3009500","WINSTON-SALEM BARBER SCHOOL","WINSTON-SALEM","NC","Proprietary 2 Year",127,478995,"2016-17"
"3010400","CRESCENT CITY SCH GAMING & BARTENDG","NEW ORLEANS","LA","Proprietary 2 Year",314,1474767,"2016-17"
"3010600","VIRGINIA COLLEGE","BIRMINGHAM","AL","Proprietary 4 Year",19343,68870438,"2016-17"
"3010700","PAUL MITCHELL THE SCHOOL ROANOKE","ROANOKE","VA","Proprietary 2 Year",84,306974,"2016-17"
"3010800","FORTIS INSTITUTE","ERIE","PA","Proprietary 2 Year",1768,6129230,"2016-17"
"3011300","CALIF STATE UNIV, SAN MARCOS","SAN MARCOS","CA","Public 4 Year",6353,27259705,"2016-17"
"3011500","FORTIS INSTITUTE","FORTY FORT","PA","Proprietary 2 Year",169,582524,"2016-17"
"3011600","FORTIS INSTITUTE","SCRANTON","PA","Proprietary 2 Year",345,1301310,"2016-17"
"3011800","UNIVERSITY OF COSMETOLOGY ARTS & SCIENCE","SAN ANTONIO","TX","Proprietary 2 Year",55,199634,"2016-17"
"3012300","ASM BEAUTY WORLD ACADEMY","HOLLYWOOD","FL","Proprietary 2 Year",72,240370,"2016-17"
"3014900","PLATT COLLEGE","AURORA","CO","Proprietary 4 Year",127,516661,"2016-17"
"3015100","ALLIANCE HIGH SCH-CMTY SERVICES DIV","ALLIANCE","OH","Public 2 Year",68,244470,"2016-17"
"3015300","EHOVE CAREER CENTER","MILAN","OH","Public 2 Year",134,486450,"2016-17"
"3016000","UNIVERSITY OF PUERTO RICO CAROLINA REGIO","CAROLINA","PR","Public 4 Year",2879,12851776,"2016-17"
"3017800","TRAVEL INSTITUTE OF THE PACIFIC","HONOLULU","HI","Proprietary 2 Year",41,199370,"2016-17"
"3018500","BENE'S INTERNATIONAL SCHOOL OF BEAUTY","NEW PORT RICHEY","FL","Proprietary 2 Year",331,1138758,"2016-17"
"3019800","PCI HEALTH TRAINING CENTER","DALLAS","TX","Proprietary 2 Year",422,1719048,"2016-17"
"3019900","CAPSTONE COLLEGE","VAN NUYS","CA","Proprietary 2 Year",18,69034,"2016-17"
"3021500","SW SCH BUS & TECH CAREERS","EAGLE PASS","TX","Proprietary 2 Year",128,412324,"2016-17"
"3021900","EDIC COLLEGE","CAGUAS","PR","Proprietary 4 Year",2926,12973116,"2016-17"
"3022400","COLLEGE OF THE MARSHALL ISLANDS","MAJURO","MH","Public 4 Year",1185,4567449,"2016-17"
"3022600","LE CORDON BLEU COLLEGE OF CULINARY ARTS","PORTLAND","OR","Proprietary 2 Year",460,1820699,"2016-17"
"3023400","ARKANSAS COLLEGE OF BARBERING","NORTH LITTLE ROCK","AR","Proprietary 2 Year",146,549024,"2016-17"
"3023500","CAMELOT CAREER COLLEGE","BATON ROUGE","LA","Proprietary 2 Year",153,497015,"2016-17"
"3023700","MADISON ADULT CAREER CENTER","MANSFIELD","OH","Public 2 Year",53,213485,"2016-17"
"3024900","TENNESSEE ACADEMY OF COSMETOLOGY","MEMPHIS","TN","Proprietary 2 Year",68,212111,"2016-17"
"3025000","TEXAS COLLEGE OF COSMETOLOGY","ABILENE","TX","Proprietary 2 Year",207,783154,"2016-17"
"3025500","MECH TECH COLLEGE","CAGUAS","PR","Proprietary 2 Year",3354,13115061,"2016-17"
"3025600","DELL'ARTE SCH OF PHYSICAL THEATRE","BLUE LAKE","CA","Private 4 Year",1,1938,"2016-17"
"3025800","DAWN TRAINING CENTRE","WILMINGTON","DE","Proprietary 2 Year",323,1353923,"2016-17"
"3025900","LICEO DE ARTE, DISENOS Y COMERCIO","CAGUAS","PR","Proprietary 2 Year",415,1654148,"2016-17"
"3026500","REMINGTON COLLEGE - HOUSTON CAMPUS","HOUSTON","TX","Private 4 Year",7098,26025408,"2016-17"
"3027100","FAIRVIEW ACADEMY","FAIRVIEW PARK","OH","Proprietary 2 Year",23,95626,"2016-17"
"3027200","BLADES SCHOOL OF HAIR DESIGN","CALIFORNIA","MD","Proprietary 2 Year",83,286303,"2016-17"
"3027300","BLALOCK'S PROFESSIONAL BEAUTY COLLEGE","SHREVEPORT","LA","Proprietary 2 Year",14,55074,"2016-17"
"3027400","XENON INTERNATIONAL ACADEMY III","AURORA","CO","Proprietary 2 Year",55,195121,"2016-17"
"3027700","PACIFIC COLLEGE OF ORIENTAL MED","SAN DIEGO","CA","Proprietary 4 Year",202,647475,"2016-17"
"3028200","TRINITY COLLEGE OF FLORIDA","TRINITY","FL","Private 4 Year",124,501453,"2016-17"
"3029600","POMONA ADULT SCHOOL","POMONA","CA","Public 2 Year",110,398524,"2016-17"
"3029700","UNIVERSAL TECHNOLOGY CLG OF PR, INC","AGUADILLA","PR","Private 4 Year",918,3556726,"2016-17"
"3029900","CONSOLIDATED SCHOOL OF BUSINESS","LANCASTER","PA","Proprietary 2 Year",75,299165,"2016-17"
"3030000","OGEECHEE TECHNICAL COLLEGE","STATESBORO","GA","Public 2 Year",1241,3055279,"2016-17"
"3030600","UTAH COLLEGE OF MASSAGE THERAPY","SALT LAKE CITY","UT","Proprietary 2 Year",1823,5506015,"2016-17"
"3030700","OKLAHOMA SCHOOL OF PHOTOGRAPHY","MOORE","OK","Proprietary 2 Year",10,53393,"2016-17"
"3030800","AMERICAN BROADCASTING SCHOOL","DEL CITY","OK","Proprietary 2 Year",91,351460,"2016-17"
"3030900","DIESEL DRIVING ACADEMY","BATON ROUGE","LA","Proprietary 2 Year",231,671399,"2016-17"
"3031400","INTERNATIONAL ACADEMY OF DESIGN AND TECH","TAMPA","FL","Proprietary 4 Year",367,1391941,"2016-17"
"3032300","SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNO","HOUSTON","TX","Proprietary 2 Year",144,625871,"2016-17"
"3032400","KC'S SCHOOL OF HAIR DESIGN","PONTOTOC","MS","Proprietary 2 Year",43,191657,"2016-17"
"3032500","ALABAMA STATE CLG BARBER STYLING","BIRMINGHAM","AL","Proprietary 2 Year",15,62448,"2016-17"
"3033000","NORTHERN MARIANAS COLLEGE","SAIPAN","MP","Public 4 Year",897,3782222,"2016-17"
"3034200","WASHINGTON COUNTY CAREER CENTER ADULT TE","MARIETTA","OH","Public 2 Year",146,399605,"2016-17"
"3034400","CONSERVATORY RECORDING ARTS & SCIS","TEMPE","AZ","Proprietary 2 Year",351,1215443,"2016-17"
"3034500","OWENSBORO COMMUNITY & TECHNICAL COLLEGE","OWENSBORO","KY","Public 2 Year",1715,5687395,"2016-17"
"3035200","TINT SCHOOL OF MAKEUP & COSMETOLOGY","GRAND PRAIRIE","TX","Proprietary 2 Year",164,495049,"2016-17"
"3035300","SOUTHERN CAREERS INSTITUTE","AUSTIN","TX","Proprietary 2 Year",4132,14086982,"2016-17"
"3035700","LAS POSITAS COLLEGE","LIVERMORE","CA","Public 2 Year",1601,5313929,"2016-17"
"3035800","HERITAGE INSTITUTE","JACKSONVILLE","FL","Proprietary 2 Year",125,273212,"2016-17"
"3035900","NATIONAL AVIATION ACADEMY","CLEARWATER","FL","Proprietary 2 Year",701,2996675,"2016-17"
"3037500","HODGES UNIVERSITY","NAPLES","FL","Private 4 Year",1815,6495390,"2016-17"
"3039900","FREMONT COLLEGE","CERRITOS","CA","Proprietary 4 Year",297,1176549,"2016-17"
"3042500","CARRINGTON COLLEGE","PORTLAND","OR","Proprietary 2 Year",778,2542430,"2016-17"
"3042800","VIRGINIA BEACH CITY SCHOOLS, SCH.-PR.NSG","VIRGINIA BEACH","VA","Public 2 Year",13,48494,"2016-17"
"3043100","THOMAS MORE COLLEGE OF LIBERAL ARTS","MERRIMACK","NH","Private 4 Year",44,195321,"2016-17"
"3043200","BRIGHTWOOD COLLEGE","LAS VEGAS","NV","Proprietary 2 Year",796,2695691,"2016-17"
"3043900","NEWSCHOOL OF ARCHITECTURE & DESIGN","SAN DIEGO","CA","Proprietary 4 Year",206,917253,"2016-17"
"3051100","CHISHOLM TRAIL TECHNOLOGY CENTER","OMEGA","OK","Public 2 Year",23,54695,"2016-17"
"3051400","AUBURN CAREER CENTER","CONCORD TOWNSHIP","OH","Public 2 Year",82,298580,"2016-17"
"3051500","US GRANT JOINT VOCATIONAL SCHOOL","BETHEL","OH","Public 2 Year",16,76022,"2016-17"
"3052000","MEREDITH MANOR EQUESTRIAN CENTRE","WAVERLY","WV","Proprietary 2 Year",67,255700,"2016-17"
"3052300","KENNETH SHULER SCH COSM & HAIR DESG","NORTH AUGUSTA","SC","Proprietary 2 Year",359,1382764,"2016-17"
"3054100","ROYALE COLLEGE OF BEAUTY","TEMECULA","CA","Proprietary 2 Year",75,252500,"2016-17"
"3061100","GENESIS CAREER COLLEGE: LEBANON CAMPUS","LEBANON","TN","Proprietary 2 Year",152,512113,"2016-17"
"3061200","MIDWEST COLLEGE OF ORIENTAL MEDICINE","RACINE","WI","Proprietary 4 Year",12,48676,"2016-17"
"3061800","STAR COLLEGE OF COSMETOLOGY","TYLER","TX","Proprietary 2 Year",101,368402,"2016-17"
"3061900","COLEGIO TECHNOLOGICO Y COMERCIAL","AGUADA","PR","Proprietary 2 Year",49,166276,"2016-17"
"3062300","WESTECH COLLEGE","ONTARIO","CA","Proprietary 2 Year",343,1075694,"2016-17"
"3062400","MT DIABLO ADULT EDUC LOMA VISTA CTR","CONCORD","CA","Public 2 Year",65,215387,"2016-17"
"3062700","PLATT COLLEGE","LOS ANGELES","CA","Proprietary 4 Year",1631,6776193,"2016-17"
"3063300","NORTHWEST ARKANSAS COMMUNITY COLLEG","BENTONVILLE","AR","Public 2 Year",2564,8741977,"2016-17"
"3063400","MODERN TECHNOLOGY SCHOOL","FOUNTAIN VALLEY","CA","Proprietary 2 Year",106,387187,"2016-17"
"3064400","REGENCY BEAUTY INSTITUTE","WINSTON-SALEM","NC","Proprietary 2 Year",30,86644,"2016-17"
"3064600","TEXAS SOUTHMOST COLLEGE","BROWNSVILLE","TX","Public 2 Year",2863,10451095,"2016-17"
"3064900","AARON'S ACADEMY OF BEAUTY","WALDORF","MD","Proprietary 2 Year",11,48971,"2016-17"
"3065000","LUCAS MARC ACADEMY","RICHLAND","WA","Proprietary 2 Year",113,438732,"2016-17"
"3065300","TREND SETTERS COLL OF COSMETOLOGY","BRADLEY","IL","Proprietary 2 Year",207,717695,"2016-17"
